Ticker,Is 3/4 bar play,Has acceptable spreads
SOFI,False,True
FUTU,False,True
NTRS,False,True
REGI,,
SBGI,,
EA,,
STAA,,
SDC,,
CENT,,
MCFE,,
YNDX,,
CINF,,
SWKS,,
MMSI,,
RIOT,,
ONEM,,
KLAC,,
XLNX,,
MIME,,
HOMB,,
CDNA,,
JOBS,,
LSXMB,,
CERT,,
HBAN,,
BIIB,,
ROCK,,
MRCY,,
VIAC,,
MYGN,,
ZI,,
NCNO,,
NMRK,,
BRP,,
AXNX,,
LPSN,,
SIVB,,
ADP,,
VRTS,,
LILAK,,
TGTX,,
ITCI,,
ATRC,,
PTVE,,
CARG,,
ARCC,,
WW,,
SPWR,,
TIL,,
IRDM,,
DISCK,,
KRNT,,
PTON,,
CACC,,
CERN,,
ARWR,,
IPGP,,
GRUB,,
GILD,,
GOOG,,
SPSC,,
DKNG,,
LECO,,
ERIE,,
MELI,,
UPWK,,
MNDY,,
GH,,
LAZR,,
MIDD,,
CERE,,
INCY,,
SONO,,
PTC,,
TBLA,,
AY,,
NEO,,
TXRH,,
VCYT,,
CTXS,,
VIAV,,
IOVA,,
ACIW,,
VSAT,,
PGNY,,
MVIS,,
FHB,,
NWS,,
ERAS,,
CSOD,,
SWIM,,
HLNE,,
FFIV,,
IOSP,,
SBAC,,
COUP,,
AGNC,,
CMCSA,,
LSXMK,,
MEOH,,
CROX,,
VC,,
DORM,,
CLOV,,
AZPN,,
XEL,,
PBCT,,
XMTR,,
CVBF,,
CRTX,,
VERV,,
HON,,
CFLT,,
MU,,
NDAQ,,
SWAV,,
MTTR,,
SBLK,,
ICUI,,
TRUP,,
REE,,
AMRS,,
LANC,,
CONE,,
DLO,,
PAAS,,
TDUP,,
ADSK,,
CD,,
PYPL,,
OMAB,,
SEER,,
GBCI,,
IAS,,
ZNGA,,
FLYW,,
SIRI,,
ASND,,
MRVL,,
QRVO,,
AMD,,
TXG,,
UAL,,
CHKP,,
IONS,,
RCKT,,
FLEX,,
PDCO,,
ETSY,,
STFC,,
EDIT,,
BKNG,,
RPAY,,
CDNS,,
PSMT,,
UHAL,,
GO,,
VIRT,,
SSNC,,
SGEN,,
IBTX,,
QFIN,,
KRTX,,
LKQ,,
NUVA,,
SSB,,
PLXS,,
VRNS,,
EQIX,,
NICE,,
SKIN,,
MDRX,,
FULT,,
DSEY,,
OZON,,
CHRW,,
WSC,,
AEIS,,
NUAN,,
QLYS,,
