Ticker,Is 3/4 bar play,Has acceptable spreads
OKTA,False,True
OPEN,False,True
CHDN,False,False
DBX,False,True
IAC,False,False
MKSI,False,True
ODFL,False,False
SAFM,,
FIVE,,
IRDM,,
AFYA,,
CGNX,,
VMEO,,
NICE,,
EXLS,,
NXPI,,
AMEH,,
RPRX,,
OTLY,,
SNPS,,
LSXMK,,
VRNT,,
COUP,,
WOOF,,
JJSF,,
CDK,,
AMZN,,
VERV,,
PSMT,,
AMCX,,
MMSI,,
FWONA,,
CPRT,,
BPMC,,
MQ,,
LSXMA,,
DORM,,
CRWD,,
TTEK,,
SAVA,,
REGI,,
CRVL,,
KC,,
LSXMB,,
MAT,,
NTRA,,
XLNX,,
WYNN,,
TMUS,,
PACB,,
SRNG,,
MDB,,
GBDC,,
RCKT,,
WSFS,,
WISH,,
SPSC,,
GLPG,,
BIDU,,
VCTR,,
VRSN,,
MLHR,,
GMAB,,
TWOU,,
AXNX,,
VNOM,,
LILA,,
HAS,,
BEAM,,
VERX,,
FOXA,,
COLM,,
IMAB,,
TSLA,,
VNET,,
FRHC,,
CAR,,
ALLK,,
PLTK,,
UCBI,,
AAL,,
WMG,,
AZPN,,
HELE,,
ALLO,,
ALGM,,
JKHY,,
JOBS,,
BCRX,,
UAL,,
AGNC,,
DSGX,,
ASTR,,
NUVA,,
TBLA,,
TRMB,,
PSEC,,
PLXS,,
SYKE,,
PCRX,,
CCMP,,
NWE,,
BHF,,
UMPQ,,
XPEL,,
PDCO,,
EQIX,,
CASY,,
SMFR,,
FORM,,
ALRM,,
SAGE,,
DOCU,,
PODD,,
ISRG,,
CSGP,,
NSTG,,
RGLD,,
TFSL,,
ULTA,,
LITE,,
GOOGL,,
LOB,,
SYNA,,
CHX,,
CERN,,
LBRDK,,
ARVN,,
FHB,,
CRSR,,
ARWR,,
NEOG,,
WIX,,
FANG,,
SWAV,,
EYE,,
GOCO,,
GRMN,,
ZM,,
RARE,,
SNY,,
MEOH,,
INTU,,
PINC,,
CAKE,,
PBCT,,
APP,,
ON,,
LSCC,,
ILMN,,
ATVI,,
VRTS,,
CDNS,,
IRBT,,
PAX,,
VRRM,,
FFIV,,
FWONK,,
MIME,,
COOP,,
ROST,,
DIOD,,
EXPD,,
UHAL,,
APPF,,
SHLS,,
MTSI,,
PEGA,,
DDOG,,
TECH,,
BGCP,,
QRVO,,
AMBA,,
COMM,,
FA,,
VEON,,
MORF,,
FULT,,
POWI,,
FTNT,,
ZI,,
MEDP,,
MTTR,,
IRWD,,
XRAY,,
DNUT,,
RMBS,,
LHCG,,
HLNE,,
INMD,,
NXST,,
SMTC,,
FFIN,,
AZN,,
MPWR,,
ROLL,,
HCAT,,
REG,,
