Ticker,Is 3/4 bar play,Has acceptable spreads
CZR,False,True
CHNG,False,False
IPAR,False,False
MSTR,False,False
LULU,False,True
VIACA,,
TTGT,,
ANGI,,
PZZA,,
NTRS,,
BCPC,,
PAAS,,
GRWG,,
EDIT,,
IOSP,,
MVIS,,
MRVL,,
POWI,,
TIL,,
WDFC,,
LYEL,,
SIRI,,
TWST,,
AVT,,
LCID,,
HHR,,
MSFT,,
NSIT,,
CYTK,,
FORM,,
QTRX,,
SBNY,,
DCBO,,
GOOGL,,
LAZR,,
DUOL,,
HLIO,,
HWC,,
VRTS,,
JJSF,,
OTEX,,
LSTR,,
BECN,,
ADI,,
CAKE,,
HAIN,,
WISH,,
HYFM,,
EVCM,,
AZPN,,
MVST,,
CORT,,
IRCP,,
PSEC,,
LBTYA,,
SAIA,,
ULCC,,
QCOM,,
CTXS,,
UPWK,,
ALNY,,
PTC,,
COHR,,
INOV,,
IMAB,,
ACHC,,
BBBY,,
BGNE,,
CLOV,,
HCAT,,
DNUT,,
EBAY,,
IBOC,,
NFE,,
ABSI,,
IAC,,
TWOU,,
SAVA,,
ACVA,,
ARGX,,
GLPG,,
FROG,,
GNTX,,
HALO,,
SBUX,,
SHCR,,
IBTX,,
SLGN,,
QRVO,,
AFRM,,
DXCM,,
GRUB,,
TOWN,,
NTRA,,
SRNE,,
PODD,,
TASK,,
SKYW,,
FWRD,,
AEIS,,
LBTYK,,
JACK,,
AFYA,,
ALEC,,
MLHR,,
MANT,,
KLIC,,
VRTX,,
CD,,
GOOG,,
SFIX,,
IEP,,
ASML,,
FIVE,,
IAS,,
COLB,,
LRCX,,
NWL,,
INNV,,
HON,,
NCNO,,
SNBR,,
RYAAY,,
LANC,,
OMCL,,
CDNA,,
HBAN,,
ESLT,,
CARG,,
LBRDK,,
CBRL,,
EXPE,,
HZNP,,
PYCR,,
DISCB,,
TXRH,,
AMZN,,
CELH,,
GLPI,,
TSP,,
PTON,,
EBC,,
LNT,,
SYNA,,
IONS,,
ICUI,,
WING,,
KRTX,,
FCNCA,,
JCOM,,
BCRX,,
FWONA,,
LSXMK,,
SDGR,,
DRVN,,
AIMC,,
GSHD,,
EVGO,,
APPF,,
CSCO,,
DISH,,
HUBG,,
IRBT,,
CTAS,,
AKAM,,
TPTX,,
WDC,,
WKME,,
BLI,,
IGMS,,
