Ticker,Is 3/4 bar play,Has acceptable spreads
WYNN,False,True
GRFS,False,True
FFBC,False,False
SBLK,False,True
CACC,False,False
CERT,False,False
LIVN,False,False
MOMO,False,True
NTCT,False,False
MKTW,False,True
SYNA,False,False
NWE,False,False
EWBC,False,False
CMCSA,False,True
DUOL,False,False
SMTC,False,True
UTHR,False,False
WAFD,False,False
LEGN,False,False
SEIC,False,True
SMPL,False,True
TWST,False,False
CDNS,False,True
IONS,False,True
CHRW,False,True
INOV,,
RMBS,,
AVGO,,
BSY,,
ALGN,,
HON,,
BKNG,,
ALKS,,
NKTR,,
PCH,,
PTGX,,
INMD,,
IDCC,,
GRMN,,
SBUX,,
CAR,,
VRSK,,
CHNG,,
QFIN,,
BOKF,,
JAZZ,,
MPWR,,
JKHY,,
XLNX,,
MEOH,,
QCOM,,
MRVL,,
RYAAY,,
ADV,,
NUAN,,
UCBI,,
MARA,,
ENSG,,
UFPI,,
ALGM,,
UNIT,,
PAAS,,
COLB,,
IOSP,,
WWD,,
FA,,
LULU,,
RUSHB,,
HWC,,
BZ,,
ETSY,,
BCRX,,
LI,,
HTHT,,
LSXMK,,
KDP,,
TREE,,
SIGI,,
LSTR,,
NTES,,
SITM,,
TXG,,
LBRDK,,
BMBL,,
BIIB,,
DDOG,,
TTEC,,
BNTX,,
OPCH,,
KYMR,,
MDRX,,
SAGE,,
CWST,,
NTLA,,
AVAV,,
CELH,,
MGLN,,
LPRO,,
MCHP,,
DOX,,
NATI,,
NFE,,
CGNX,,
AFRM,,
MORN,,
BHF,,
EXC,,
IQ,,
KTOS,,
LAMR,,
CRUS,,
ACCD,,
AEP,,
BBIO,,
CCOI,,
EA,,
ONB,,
HSKA,,
MCFE,,
AVIR,,
ILMN,,
SFM,,
VG,,
OPK,,
SPSC,,
CSCO,,
SSNC,,
CRSP,,
SRNG,,
SAIA,,
NCNO,,
NSTG,,
POSH,,
TER,,
ESLT,,
ASO,,
QTRX,,
SAVA,,
FSV,,
GRUB,,
HLMN,,
LILA,,
REGI,,
INTC,,
VRM,,
DORM,,
NDSN,,
RVMD,,
LZ,,
RDFN,,
EXPE,,
SWIM,,
CVLT,,
ISRG,,
DADA,,
NWL,,
PTCT,,
SBNY,,
RCII,,
ARNA,,
MKSI,,
PAA,,
EVBG,,
VSAT,,
WBA,,
CARG,,
JAMF,,
CME,,
RXRX,,
SBRA,,
UPST,,
PLUG,,
AKAM,,
CLDX,,
DISCB,,
FLYW,,
GLBE,,
VIAC,,
FORM,,
KLIC,,
CBRL,,
STFC,,
CSOD,,
LNT,,
POOL,,
SLGN,,
ODFL,,
PTON,,
TRMB,,
GH,,
DISCK,,
TROW,,
ULCC,,
BNR,,
ERAS,,
DOMO,,
COMM,,
DXCM,,
BPMC,,
CPRT,,
PGNY,,
DKNG,,
PODD,,
MVIS,,
OZK,,
ZION,,
QRTEB,,
RUN,,
CYTK,,
MRCY,,
RIOT,,
ZG,,
FTNT,,
GT,,
KLAC,,
XMTR,,
AMAT,,
MEDP,,
PRGS,,
STX,,
NKLA,,
TMUS,,
HSIC,,
XPEL,,
VIACA,,
VNET,,
JJSF,,
HIMX,,
EBC,,
ROKU,,
FMBI,,
CSIQ,,
CCMP,,
MYGN,,
GLPI,,
GILD,,
