Ticker,Is 3/4 bar play,Has acceptable spreads
FOCS,False,False
VRTX,False,False
BSY,False,False
NEOG,False,False
EEFT,False,False
AY,False,True
ITRI,False,False
OZK,False,True
VERV,False,False
LECO,False,False
HAIN,False,True
MIDD,False,False
WEN,False,True
LOB,False,False
AGIO,False,False
CG,False,True
LPLA,False,False
IIVI,False,True
CGNX,False,True
COLB,False,True
ACAD,False,True
EDIT,False,True
COST,False,False
PTVE,False,False
UHAL,False,False
CME,False,True
GT,False,True
MTTR,False,True
DRVN,False,False
GBDC,False,False
SMFR,False,True
ZS,False,True
VCYT,False,False
WAFD,False,False
SIVB,False,False
NTAP,False,True
NUAN,,
CTKB,,
XLNX,,
CHK,,
CTAS,,
FRHC,,
LBRDK,,
NATI,,
AMAT,,
MRNA,,
PAAS,,
PFG,,
CRTX,,
TRIP,,
URBN,,
DISCK,,
FRPT,,
CDLX,,
GRUB,,
OPK,,
CVET,,
AMKR,,
ZM,,
ROIC,,
TCBI,,
VIACA,,
CHKP,,
ASML,,
INSM,,
ODFL,,
SIRI,,
SBRA,,
RRR,,
LBRDA,,
FSV,,
WMG,,
PECO,,
WSBC,,
SPSC,,
ILMN,,
MOMO,,
LBTYK,,
BBBY,,
CHDN,,
BLI,,
JCOM,,
CRWD,,
OLLI,,
YNDX,,
WWD,,
LULU,,
CVCO,,
FLWS,,
CDNS,,
ABCB,,
DFH,,
REE,,
GOOG,,
ATAI,,
WTFC,,
MLHR,,
ANGI,,
BLKB,,
SLGN,,
ACVA,,
AVIR,,
TOWN,,
ALKT,,
IRBT,,
EXAS,,
SBLK,,
FIVN,,
HCAT,,
QTRX,,
UFPI,,
ONB,,
PLMR,,
TWOU,,
PNFP,,
SRNE,,
SMPL,,
TXG,,
VICR,,
DOCU,,
PPBI,,
ACCD,,
WB,,
CD,,
NDAQ,,
FHB,,
CELH,,
MNTV,,
STX,,
CRSR,,
PRGS,,
VEON,,
BIGC,,
MNDY,,
UCBI,,
BYND,,
PDCO,,
HON,,
QDEL,,
SABR,,
CERE,,
BBIO,,
EBC,,
ABMD,,
KLAC,,
MDB,,
EVBG,,
ODP,,
FATE,,
UMPQ,,
CSX,,
API,,
KHC,,
ACHC,,
TPTX,,
NKTR,,
WW,,
CACC,,
OLK,,
CRTO,,
BPMC,,
HBAN,,
EXPE,,
FB,,
SBGI,,
FANG,,
AKAM,,
QCOM,,
SITM,,
GMAB,,
WING,,
ADSK,,
CZR,,
FEYE,,
RETA,,
SHCR,,
SHOO,,
LBTYB,,
VRNS,,
CYTK,,
LZ,,
EVCM,,
PAYX,,
SGRY,,
PYCR,,
FROG,,
LSTR,,
UBSI,,
SEDG,,
SASR,,
PRTA,,
ADP,,
RDFN,,
HEPS,,
TLRY,,
CORT,,
QLYS,,
WBA,,
AAWW,,
FWONA,,
NTRS,,
CASY,,
IOVA,,
NBIX,,
OZON,,
PRFT,,
MKTW,,
ABSI,,
WDFC,,
XPEL,,
RXRX,,
SATS,,
DXCM,,
ORLY,,
SKYW,,
CRCT,,
RCM,,
TXN,,
IONS,,
ALHC,,
FISV,,
CREE,,
HST,,
BGCP,,
HIMX,,
ARVL,,
CPRT,,
OMAB,,
TDUP,,
BGNE,,
BIDU,,
JBLU,,
PTGX,,
