Ticker,Is 3/4 bar play,Has acceptable spreads
QFIN,False,True
PTC,False,False
TBLA,False,True
SBLK,False,True
NTNX,False,True
HTHT,False,True
KHC,False,True
ADI,False,False
ARVN,False,False
QRVO,False,True
FLWS,False,True
EXPE,False,True
OTEX,False,True
MNST,False,True
WW,False,True
AIMC,False,False
CYTK,False,False
INDB,False,False
NWL,False,True
LTRPB,False,False
NDSN,False,False
ROLL,False,False
OCDX,False,False
CTSH,False,True
WSBC,False,True
NWSA,False,False
ENPH,False,True
CVET,False,True
DISCK,,
SNBR,,
WB,,
SWIM,,
KNSL,,
IOSP,,
CGNX,,
ORLY,,
SASR,,
PAAS,,
WDFC,,
APPS,,
APPF,,
SPT,,
ALGM,,
ODFL,,
VIAV,,
INOV,,
ALLO,,
COST,,
EXPD,,
ULCC,,
VCYT,,
ALGT,,
IOVA,,
FIZZ,,
ESLT,,
CG,,
CNXC,,
PENN,,
FLYW,,
DSGX,,
CHDN,,
TECH,,
CVAC,,
CRTX,,
TW,,
VTRS,,
CLDX,,
EA,,
LILAK,,
WKME,,
CERN,,
ASND,,
ALXO,,
WWD,,
CVCO,,
GSHD,,
CERE,,
IIVI,,
NXPI,,
RGLD,,
ABCB,,
SNY,,
GRWG,,
MQ,,
LBTYA,,
PAX,,
SMFR,,
TFSL,,
VRNS,,
AY,,
WDC,,
NXST,,
FCNCA,,
CHNG,,
COOP,,
MGEE,,
CMCSA,,
ATRC,,
LBTYK,,
CDK,,
OTLY,,
NTLA,,
FA,,
FOLD,,
PYCR,,
TNDM,,
AFYA,,
AVIR,,
DNUT,,
SGEN,,
WDAY,,
CRNC,,
AMED,,
CHK,,
HSKA,,
NTRA,,
RCM,,
ALKT,,
INNV,,
LGIH,,
PAYX,,
LBRDK,,
MRCY,,
SMTC,,
PACW,,
NAVI,,
SGMS,,
TSLA,,
ARWR,,
BLMN,,
CREE,,
SAIA,,
MVST,,
PRGS,,
CRVL,,
DADA,,
AUB,,
SFNC,,
PRVA,,
SAGE,,
CSX,,
ENSG,,
AAPL,,
ETSY,,
VRTX,,
ZG,,
ABNB,,
MORN,,
CORT,,
DISCB,,
ILMN,,
RLAY,,
GRUB,,
REYN,,
CSQ,,
POOL,,
LILA,,
PINC,,
TIGR,,
AZPN,,
FYBR,,
DOMO,,
HIMX,,
DCT,,
COLB,,
BLDP,,
IAS,,
FTDR,,
RRR,,
SONO,,
OZK,,
NICE,,
MGLN,,
BSY,,
FMBI,,
OZON,,
JBLU,,
LI,,
BZ,,
COMM,,
AMCX,,
INTU,,
DCBO,,
LBTYB,,
STX,,
VERV,,
CASY,,
JKHY,,
SOFI,,
FOCS,,
WYNN,,
FFBC,,
ROCK,,
MDB,,
CTKB,,
QTRX,,
CATY,,
LOGI,,
TIL,,
XLNX,,
ANSS,,
RUSHA,,
