Ticker,Is 3/4 bar play,Has acceptable spreads
CRNC,False,True
FFIV,False,True
AIMC,False,True
OSTK,False,True
IIVI,False,True
PLXS,False,False
TTWO,False,True
DFH,False,True
NDSN,False,False
NLOK,False,True
SKIN,False,True
FB,False,False
LILAK,False,True
CVLT,False,False
RGEN,True,False
INTU,False,False
PCTY,False,False
CSOD,,
CTSH,,
ALGM,,
APP,,
EXC,,
NTRA,,
PEP,,
AMCX,,
PCRX,,
RVMD,,
ADPT,,
CATY,,
NWE,,
CRTX,,
ERAS,,
DNLI,,
HLNE,,
NXST,,
FLGT,,
HCM,,
TOWN,,
UBSI,,
APLS,,
JKHY,,
FRME,,
KRNT,,
SDGR,,
NVMI,,
BHF,,
OTTR,,
FAST,,
ALRM,,
IBTX,,
RMBS,,
VCTR,,
DIOD,,
PDCE,,
CELH,,
FOCS,,
SIVB,,
INSM,,
SHC,,
SSNC,,
NVCR,,
LYEL,,
GOCO,,
NARI,,
INCY,,
DOX,,
VRTX,,
STFC,,
BCRX,,
CDNA,,
VIACA,,
GBCI,,
CONE,,
SPSC,,
ESLT,,
ON,,
PACW,,
ALHC,,
VIAC,,
ABCM,,
SKYW,,
JBHT,,
BEAM,,
XEL,,
AMKR,,
CZR,,
CENT,,
CBRL,,
SIGI,,
CFLT,,
VRRM,,
OTEX,,
VG,,
IONS,,
ACIW,,
NTNX,,
AVIR,,
DUOL,,
ASML,,
EXPE,,
CACC,,
ENVX,,
JJSF,,
ALKT,,
BLDP,,
FIBK,,
STNE,,
JCOM,,
SBGI,,
DNUT,,
NTCT,,
MU,,
MANH,,
SABR,,
FHB,,
RXRX,,
LRCX,,
LEGN,,
ROKU,,
DSGX,,
HHR,,
COMM,,
FOXA,,
PCH,,
PLTK,,
LSXMB,,
VMEO,,
WSC,,
KC,,
CERE,,
AVAV,,
FLWS,,
PECO,,
MRVL,,
BILI,,
BAND,,
RXT,,
SYNH,,
TW,,
CHTR,,
APPS,,
PAAS,,
MSTR,,
NCNO,,
ALTR,,
NKTR,,
EEFT,,
VNET,,
IEP,,
GT,,
CNXC,,
TIL,,
ZNTL,,
IOVA,,
SPT,,
DLTR,,
GLPG,,
VERV,,
ALLK,,
MYGN,,
AKAM,,
CVET,,
SRPT,,
QFIN,,
MTCH,,
SNY,,
HELE,,
EBAY,,
JOBS,,
NXPI,,
SRNG,,
CRUS,,
SASR,,
GRUB,,
FWONA,,
ACAD,,
ANAT,,
MGEE,,
CORT,,
FRPT,,
VCEL,,
FRHC,,
BOKF,,
CSGP,,
CRSR,,
AZPN,,
TTD,,
DADA,,
FMBI,,
KHC,,
MARA,,
MPWR,,
TGTX,,
CME,,
SGEN,,
PPD,,
HSIC,,
TSEM,,
YNDX,,
COKE,,
ALKS,,
REGI,,
AEIS,,
QCOM,,
REGN,,
VRM,,
CVAC,,
OLK,,
ULCC,,
BPOP,,
HTHT,,
DISCK,,
CARG,,
NVDA,,
IMAB,,
WKME,,
CRWD,,
IART,,
DORM,,
INTC,,
OZON,,
PDD,,
MASI,,
LKQ,,
GNTX,,
ABCB,,
KYMR,,
AMAT,,
SWKS,,
RARE,,
TREE,,
EXLS,,
IQ,,
MODV,,
LAMR,,
MRVI,,
NWSA,,
ARVN,,
MAR,,
OCDX,,
PYPL,,
BIDU,,
TTGT,,
GBT,,
CGNX,,
COLB,,
BPMC,,
TTEC,,
GRWG,,
RRR,,
ICUI,,
SLM,,
RCM,,
HALO,,
ABSI,,
COOP,,
LNT,,
PTON,,
CSX,,
VNOM,,
FFBC,,
FTDR,,
CVBF,,
TCBI,,
PSMT,,
TWNK,,
MTSI,,
FLEX,,
KLAC,,
LSCC,,
BLI,,
CRVL,,
ARVL,,
MNDY,,
TTEK,,
CSIQ,,
ILMN,,
CTRE,,
ZI,,
EVGO,,
CLDX,,
FCNCA,,
JBLU,,
IOSP,,
MANT,,
LSXMK,,
VEON,,
MKTX,,
DISCA,,
CHK,,
STMP,,
SFIX,,
MEDP,,
DBX,,
HON,,
OPCH,,
TRMB,,
LBTYK,,
HAIN,,
RAVN,,
TWOU,,
PFG,,
RGLD,,
DXCM,,
AGIO,,
YY,,
SWIM,,
HWC,,
CREE,,
PRFT,,
DLO,,
TMUS,,
RUSHA,,
BNR,,
NDAQ,,
NAVI,,
UHAL,,
PDCO,,
POSH,,
FATE,,
KRTX,,
SAIA,,
SHCR,,
ANSS,,
CLOV,,
SMPL,,
BMRN,,
AMD,,
MDRX,,
BSY,,
MOMO,,
XM,,
BGCP,,
STX,,
GLBE,,
CVCO,,
AFYA,,
BGNE,,
ONB,,
ACVA,,
MMSI,,
ASND,,
QRTEA,,
SEIC,,
FROG,,
BZ,,
PENN,,
QRTEB,,
FSLR,,
AMEH,,
VRSK,,
IRDM,,
GLPI,,
RIOT,,
KDP,,
NICE,,
COST,,
PNFP,,
ALGN,,
IPGP,,
RPD,,
NTAP,,
TFSL,,
TSLA,,
SWAV,,
VRNS,,
DKNG,,
ARGX,,
TXN,,
CMPR,,
SBRA,,
ASO,,
MCFE,,
PODD,,
VOD,,
ME,,
XMTR,,
ZION,,
MLCO,,
LSXMA,,
GO,,
DOMO,,
CERN,,
QRVO,,
AMZN,,
CHNG,,
AMBA,,
ISBC,,
LBTYB,,
MQ,,
REE,,
LPSN,,
NWS,,
TROW,,
LGIH,,
SATS,,
CDNS,,
BKNG,,
SLGN,,
CAKE,,
MORN,,
DCT,,
ARCC,,
WBA,,
SEER,,
SNPS,,
IBKR,,
SRNE,,
AAPL,,
AMED,,
MXIM,,
VIR,,
SAFM,,
NFLX,,
POOL,,
ACHC,,
EXPO,,
WYNN,,
TRIP,,
FYBR,,
NUAN,,
ADI,,
HUBG,,
HLIO,,
COIN,,
IRCP,,
FSV,,
SHOO,,
