Ticker,Is 3/4 bar play,Has acceptable spreads
BMBL,False,True
CMPR,False,True
NDAQ,False,True
CDLX,False,True
ANGI,False,True
CBRL,False,False
AUB,False,False
DUOL,False,False
CTRE,False,True
APP,False,True
CBSH,False,True
UTHR,False,False
LBRDA,False,False
WB,False,True
NTNX,False,True
FRPT,False,False
TENB,False,True
NEO,False,True
ONEM,False,True
QRTEB,False,False
LAZR,False,True
IIVI,False,True
VRTX,False,False
ARVL,False,True
LBTYA,False,True
TDUP,False,True
CLOV,False,True
OZON,False,True
UCBI,False,False
ALEC,False,False
IONS,False,True
FISV,False,True
PEP,False,True
TTEC,False,False
SBNY,False,False
ACVA,False,True
AAON,False,False
REYN,False,False
RCII,False,True
MCFE,,
FFIV,,
LYEL,,
SWAV,,
CRNC,,
ARWR,,
RXT,,
NTRS,,
LGIH,,
REG,,
APPF,,
CRTO,,
WOOF,,
ESLT,,
PACW,,
TSEM,,
ZNGA,,
OMCL,,
DISCA,,
AAL,,
ATRC,,
COIN,,
VRSK,,
PODD,,
LFUS,,
IOSP,,
CSIQ,,
LI,,
TRUP,,
EVGO,,
TWNK,,
CENT,,
OPCH,,
DNUT,,
SAFM,,
APPN,,
VCEL,,
HLMN,,
CARG,,
TXG,,
DLO,,
YY,,
OTLY,,
ENTG,,
KNBE,,
VC,,
NMRK,,
BRKR,,
NBIX,,
UBSI,,
PDD,,
VRRM,,
ZBRA,,
XPEL,,
AMEH,,
NFLX,,
MASI,,
AMCX,,
IGMS,,
MMSI,,
ENSG,,
TXN,,
URBN,,
EEFT,,
CYTK,,
ICLR,,
RCKT,,
SIVB,,
ITCI,,
SEER,,
ALTR,,
PECO,,
HON,,
NCNO,,
ALNY,,
HYFM,,
MTSI,,
AFYA,,
VIRT,,
SMFR,,
IHRT,,
SBGI,,
VCYT,,
FOXA,,
WSFS,,
NKLA,,
FLWS,,
GDS,,
PDCE,,
LPLA,,
EXPO,,
OTTR,,
APPS,,
CHDN,,
DKNG,,
AGNC,,
