Ticker,Is 3/4 bar play,Has acceptable spreads
PACW,False,False
WDAY,False,True
COUP,False,True
AMZN,False,True
SPSC,False,False
SUMO,False,True
PFPT,,
RAVN,,
VIACA,,
LSXMA,,
IRDM,,
ATAI,,
LAMR,,
AHCO,,
BMBL,,
CRVL,,
DOOO,,
BBBY,,
AEIS,,
BILI,,
INOV,,
HOMB,,
IDXX,,
PCH,,
CAKE,,
MKTW,,
XP,,
BL,,
BKNG,,
TECH,,
IEP,,
TBLA,,
FSV,,
MLHR,,
UMPQ,,
IQ,,
RUSHA,,
NICE,,
EXC,,
NCNO,,
SAFM,,
BRP,,
TTD,,
CONE,,
CSIQ,,
KOD,,
LEGN,,
WB,,
LESL,,
TGTX,,
PENN,,
GRMN,,
UHAL,,
FUTU,,
SANM,,
EVBG,,
APPS,,
CDNA,,
PZZA,,
WSC,,
LPSN,,
HEPS,,
TIGR,,
CRON,,
FWONA,,
CRSR,,
GBCI,,
BMRN,,
JJSF,,
GSHD,,
DLO,,
LZ,,
PTVE,,
NATI,,
ACCD,,
NWE,,
CRUS,,
SBGI,,
PTON,,
TXG,,
FOLD,,
MRVI,,
ANAT,,
JCOM,,
MCFE,,
SGEN,,
AVT,,
MAT,,
MRTX,,
DCT,,
FCFS,,
IBKR,,
ITRI,,
AAPL,,
ONB,,
FOXF,,
HQY,,
CNXC,,
CHKP,,
GBT,,
SLGN,,
ASML,,
REYN,,
AFRM,,
NFLX,,
VNET,,
SAVA,,
DISCK,,
FRPT,,
GO,,
ALGN,,
PGNY,,
AMKR,,
QRVO,,
PLUG,,
DDOG,,
LILA,,
LSCC,,
TSCO,,
LYEL,,
JAZZ,,
CORT,,
XLNX,,
KC,,
RGLD,,
FOX,,
FWRD,,
PAYO,,
RVMD,,
ICLR,,
WDC,,
WLTW,,
LBRDA,,
AZPN,,
MORF,,
MRNA,,
QLYS,,
SABR,,
VRNS,,
SKIN,,
ADSK,,
NTNX,,
ZNTL,,
EXLS,,
PDCE,,
STAA,,
API,,
TTGT,,
VIAV,,
LOPE,,
JACK,,
CDLX,,
ACHC,,
ASO,,
EWBC,,
LCID,,
CSGP,,
SRCL,,
PLTK,,
CLOV,,
ANGI,,
ASTR,,
UFPI,,
VG,,
RVNC,,
ARGX,,
SRNG,,
MXIM,,
EBAY,,
NLOK,,
GMAB,,
TRIP,,
SIMO,,
FRHC,,
PRTA,,
FIBK,,
UCTT,,
IOVA,,
VCYT,,
FYBR,,
INDB,,
OMAB,,
RPD,,
EXEL,,
OCDX,,
GT,,
NTES,,
AMCX,,
SMTC,,
TRMB,,
SHC,,
RUN,,
ASND,,
AKAM,,
SITM,,
EBC,,
WAFD,,
ENSG,,
FB,,
PPBI,,
SANA,,
XRAY,,
ISRG,,
CHDN,,
IAS,,
MNTV,,
IRBT,,
KLAC,,
AGIO,,
MEOH,,
ENVX,,
INTC,,
HAIN,,
CVAC,,
HALO,,
COST,,
ALGM,,
BGCP,,
BPOP,,
REG,,
WOOF,,
TSP,,
LANC,,
TWNK,,
ONEM,,
LULU,,
HSIC,,
HOLX,,
NEOG,,
SDGR,,
AZN,,
FFIN,,
PDCO,,
CREE,,
SEER,,
VIR,,
ULCC,,
SBAC,,
CACC,,
WEN,,
ALHC,,
TFSL,,
STFC,,
CTRE,,
GILD,,
HOOD,,
TDUP,,
MCHP,,
AIMC,,
TASK,,
UTHR,,
ZM,,
ARVN,,
JBLU,,
SDC,,
OTTR,,
ESGR,,
LSTR,,
GNTX,,
ZS,,
INFN,,
VIRT,,
KRNT,,
NVCR,,
RYAAY,,
DOCU,,
LIVN,,
RRR,,
WISH,,
CCOI,,
NDSN,,
OLLI,,
OPEN,,
CME,,
ANSS,,
UPST,,
INCY,,
OLED,,
PFG,,
ZG,,
ARNA,,
FWONK,,
MDLZ,,
GDRX,,
RCII,,
ZION,,
CFLT,,
LOB,,
COKE,,
BLMN,,
CRTO,,
ERIC,,
MANT,,
REGI,,
TCBI,,
APLS,,
ABMD,,
XEL,,
ILMN,,
INNV,,
POOL,,
WKME,,
AMRS,,
LGIH,,
ALGT,,
PYCR,,
RPAY,,
COLM,,
CYRX,,
FOXA,,
POWI,,
ROLL,,
KTOS,,
SEDG,,
UAL,,
HHR,,
