Ticker,Is 3/4 bar play,Has acceptable spreads
EDIT,False,True
INFN,False,True
OTLY,False,True
VSAT,False,True
LFST,False,True
BMRN,False,True
DISH,False,True
MEOH,False,True
PBCT,,
MELI,,
FSV,,
PFG,,
ALXO,,
VNET,,
FORM,,
NTCT,,
QDEL,,
EBC,,
MRCY,,
MTSI,,
NDAQ,,
WMG,,
DLO,,
PRVA,,
ITRI,,
XRAY,,
MARA,,
AEP,,
ALGM,,
LAMR,,
WISH,,
DUOL,,
FRME,,
ACIW,,
NBIX,,
WB,,
PRTA,,
LKQ,,
IBRX,,
MKTX,,
AUB,,
IDCC,,
STAA,,
ALGT,,
DISCB,,
SYNA,,
NFLX,,
ALGN,,
ATVI,,
AMED,,
TENB,,
LOGI,,
SHLS,,
SITM,,
WW,,
ZS,,
BRP,,
MLHR,,
GT,,
SBGI,,
ARCC,,
AVIR,,
LSCC,,
FLEX,,
MDLZ,,
NXPI,,
SEIC,,
MASI,,
FFIV,,
OLED,,
DCBO,,
NKLA,,
BSY,,
YNDX,,
FCFS,,
GBDC,,
ROST,,
WSFS,,
HEPS,,
RIOT,,
PPC,,
VRTX,,
SLAB,,
NDSN,,
FOXF,,
VRTS,,
HLNE,,
JACK,,
CLDX,,
SMTC,,
REE,,
QRTEB,,
TCOM,,
TXG,,
CYBR,,
UPWK,,
RMBS,,
DRVN,,
SBUX,,
PLXS,,
CREE,,
FIZZ,,
JCOM,,
VICR,,
VCYT,,
CTRE,,
CBRL,,
ALNY,,
URBN,,
TCBI,,
CATY,,
TMUS,,
CVAC,,
MGNI,,
WIX,,
CRSP,,
PRGS,,
FSLR,,
LIVN,,
SSB,,
SHC,,
LOB,,
TASK,,
QCOM,,
ACCD,,
SBNY,,
ALKT,,
VERX,,
WTFC,,
SEER,,
JJSF,,
NTRS,,
PAYO,,
HIMX,,
LNT,,
PDD,,
NFE,,
ROCK,,
IRWD,,
JOBS,,
MDRX,,
IDXX,,
MANT,,
PRFT,,
PTON,,
LTRPB,,
SWAV,,
REYN,,
ADV,,
OZON,,
VCTR,,
XP,,
ITCI,,
FCNCA,,
AGIO,,
CENTA,,
SPLK,,
ERIE,,
BMBL,,
HLIO,,
FIBK,,
BNR,,
TPTX,,
ZNTL,,
MRNA,,
AAPL,,
CME,,
BLMN,,
SAFM,,
SPWR,,
RETA,,
HYFM,,
ADI,,
INTU,,
LGIH,,
RGLD,,
RPD,,
CRVL,,
DSEY,,
TRIP,,
CYRX,,
EXPO,,
ASTR,,
MKTW,,
CHK,,
FLYW,,
LILAK,,
CARG,,
PYCR,,
AIMC,,
BILI,,
AEIS,,
PDCO,,
CRTX,,
ABNB,,
CLOV,,
VLY,,
PSEC,,
RXRX,,
API,,
PSMT,,
SAGE,,
AAON,,
ALRM,,
LILA,,
MMYT,,
ICLR,,
HOLX,,
MLCO,,
PCTY,,
TW,,
LSXMA,,
NLOK,,
POOL,,
REG,,
MMSI,,
OPEN,,
GBCI,,
LRCX,,
CRSR,,
UAL,,
NVCR,,
BLI,,
KRTX,,
PGNY,,
CRCT,,
DBX,,
CENT,,
AMKR,,
VTRS,,
SRPT,,
SDC,,
WING,,
RYAAY,,
STLD,,
LHCG,,
ZBRA,,
ODP,,
WDC,,
OSTK,,
AAWW,,
FOCS,,
AHCO,,
TTEK,,
HCAT,,
BBIO,,
SMPL,,
NWE,,
JKHY,,
ABCM,,
ALTR,,
PTGX,,
TGTX,,
CCOI,,
CG,,
IQ,,
GOCO,,
GOOGL,,
ERAS,,
GLBE,,
HCM,,
SLM,,
CRWD,,
DOCU,,
BZ,,
EXAS,,
NWSA,,
AMZN,,
LZ,,
SASR,,
SFM,,
UFPI,,
PODD,,
SRNE,,
SATS,,
FIVN,,
LULU,,
ESGR,,
EBAY,,
ZION,,
TTEC,,
HSKA,,
AMAT,,
SIMO,,
CELH,,
EXPI,,
FIVE,,
DDOG,,
MQ,,
RUSHA,,
SAIA,,
MANH,,
AVGO,,
HQY,,
ALKS,,
BKNG,,
SHOO,,
LSXMK,,
PAAS,,
PZZA,,
TLRY,,
WWD,,
BYND,,
SFIX,,
CAKE,,
