Ticker,Is 3/4 bar play,Has acceptable spreads
COIN,False,True
XPER,False,False
RETA,False,True
FIVE,False,True
LECO,False,True
NAVI,False,True
PACB,False,True
AMRS,False,True
TPTX,False,True
DSEY,False,False
GMAB,False,False
VCYT,False,True
JCOM,,
EEFT,,
VERV,,
FYBR,,
ON,,
TGTX,,
RPD,,
MNST,,
SFIX,,
ZION,,
IBRX,,
CSX,,
PCRX,,
SPSC,,
XMTR,,
PLTK,,
WAFD,,
LKQ,,
SSNC,,
TTEC,,
GRFS,,
ENTG,,
SANM,,
Z,,
RRR,,
ALHC,,
HALO,,
HOLX,,
DISCB,,
ACIW,,
CBRL,,
NTAP,,
CARG,,
VMEO,,
WING,,
MPWR,,
HLNE,,
GDRX,,
AMAT,,
ESLT,,
EXEL,,
XLRN,,
AIMC,,
TRIP,,
FORM,,
PODD,,
TCOM,,
RYAAY,,
CZR,,
FA,,
UMPQ,,
NTES,,
FOXA,,
RXT,,
AUB,,
FTDR,,
TROW,,
KHC,,
INTC,,
SPWR,,
COLM,,
DNUT,,
RXRX,,
SBAC,,
ACVA,,
SNBR,,
HEPS,,
SRCL,,
VCTR,,
PAX,,
NICE,,
AEP,,
NCNO,,
TNDM,,
IAC,,
OLLI,,
TENB,,
PTRA,,
MTTR,,
BNR,,
QFIN,,
SYNA,,
GBT,,
FIVN,,
BIGC,,
HLMN,,
TRUP,,
AEIS,,
MRNA,,
ASTR,,
JAMF,,
ULCC,,
VRRM,,
ROKU,,
SAFM,,
HTHT,,
QCOM,,
WYNN,,
HST,,
HBAN,,
LPLA,,
CRON,,
ZBRA,,
DISCA,,
LPSN,,
CDNA,,
AMGN,,
CRVL,,
VRTX,,
LULU,,
ENVX,,
PAA,,
POWI,,
TWNK,,
CVET,,
IOSP,,
NEO,,
PDD,,
TWST,,
OKTA,,
WKME,,
ENPH,,
LHCG,,
FELE,,
SBLK,,
TLRY,,
TWOU,,
CENTA,,
TIL,,
AMKR,,
KLAC,,
MANT,,
ZS,,
ZI,,
SATS,,
MORN,,
NTNX,,
LILA,,
OMCL,,
SLAB,,
LITE,,
UCBI,,
FISV,,
LAZR,,
CVAC,,
MCFE,,
SNPS,,
WTFC,,
HOMB,,
CMPR,,
RVMD,,
APA,,
AMBA,,
BYND,,
LSTR,,
LTRPB,,
FUTU,,
AFRM,,
SSRM,,
GOOG,,
ANGI,,
FLGT,,
IEP,,
ABCL,,
CRSR,,
NARI,,
BAND,,
EXLS,,
MVIS,,
WWD,,
DOOO,,
FCNCA,,
SLM,,
ALGM,,
STNE,,
ISRG,,
ZM,,
DKNG,,
MRVL,,
SFNC,,
SEER,,
LBTYB,,
WSBC,,
TBIO,,
JBHT,,
SMFR,,
IOVA,,
GOCO,,
CDK,,
FHB,,
PLMR,,
ZG,,
CGC,,
OZK,,
LBTYK,,
MEDP,,
CSOD,,
GO,,
MIDD,,
NWE,,
MOMO,,
PSEC,,
AVT,,
DLO,,
OZON,,
MGEE,,
TTD,,
STMP,,
ABMD,,
GBCI,,
SPT,,
VIRT,,
AHCO,,
FRPT,,
EDIT,,
ANAT,,
AMEH,,
BSY,,
LSXMB,,
OPEN,,
HAIN,,
VCEL,,
VRSN,,
WLTW,,
SRNE,,
CREE,,
APPS,,
MEOH,,
FANG,,
ITCI,,
CENT,,
APPN,,
COUP,,
ACGL,,
IRDM,,
XPEL,,
CVLT,,
MASI,,
VTRS,,
NTRA,,
CSIQ,,
QRTEB,,
RCII,,
BGNE,,
PPD,,
DBX,,
CACC,,
SIVB,,
LSXMK,,
LFST,,
PYCR,,
HZNP,,
PTCT,,
PFPT,,
SBGI,,
JD,,
DOCU,,
MTCH,,
AMD,,
CG,,
OPCH,,
BPOP,,
IAS,,
REYN,,
SFM,,
STLD,,
CLDX,,
CME,,
COMM,,
KDP,,
CDNS,,
IRCP,,
LOPE,,
RIOT,,
DISCK,,
PEP,,
REG,,
MORF,,
BIDU,,
CTSH,,
FEYE,,
ITRI,,
KOD,,
ATAI,,
MCHP,,
NVDA,,
QLYS,,
BEAM,,
YY,,
SRPT,,
CINF,,
RUN,,
IIVI,,
MNTV,,
WSFS,,
FLEX,,
FTNT,,
LAMR,,
MRCY,,
EVCM,,
PCTY,,
TXRH,,
INTU,,
IRWD,,
BMBL,,
ALLK,,
WBA,,
OTEX,,
MDRX,,
EXC,,
FFBC,,
SEDG,,
WB,,
CATY,,
DORM,,
GLPG,,
ADBE,,
HYFM,,
ACCD,,
LYEL,,
MAT,,
OLED,,
VRNT,,
UNIT,,
ALNY,,
DRNA,,
ARWR,,
MDB,,
VNET,,
BOKF,,
CHNG,,
ICLR,,
ASO,,
KYMR,,
GT,,
SHOO,,
ADSK,,
LESL,,
INDB,,
IHRT,,
WMG,,
TSLA,,
ISBC,,
INSM,,
NOVT,,
LRCX,,
MDLZ,,
JKHY,,
DADA,,
JACK,,
INCY,,
ULTA,,
PAAS,,
