Ticker,Is 3/4 bar play,Has acceptable spreads
CRCT,False,True
ANGI,False,True
HAIN,False,True
RXRX,False,True
TER,False,True
PRTA,False,True
RAVN,,
BAND,,
BGNE,,
CARG,,
AVAV,,
GRFS,,
LSCC,,
RMBS,,
AGIO,,
ROIC,,
AZN,,
TIGR,,
CSCO,,
CTXS,,
PEGA,,
WBA,,
MQ,,
QRTEA,,
STX,,
AMAT,,
CHDN,,
FHB,,
WING,,
MNTV,,
PLXS,,
IDXX,,
VIR,,
VRSN,,
EVCM,,
ACIW,,
NXST,,
KTOS,,
AMEH,,
SHCR,,
SBLK,,
TTEK,,
SANA,,
ARNA,,
ICUI,,
GO,,
STFC,,
IOVA,,
WSFS,,
ASML,,
IBTX,,
LNT,,
AEIS,,
LOGI,,
FISV,,
ADSK,,
IPGP,,
SBUX,,
BPMC,,
GOOGL,,
WSBC,,
FFIE,,
HWC,,
DDOG,,
DKNG,,
TEAM,,
API,,
ORLY,,
SATS,,
NTES,,
SDC,,
ESGR,,
FANG,,
CMCSA,,
UCBI,,
DOMO,,
REGI,,
CERT,,
ADV,,
AMED,,
EXAS,,
ERAS,,
AAWW,,
BKNG,,
FATE,,
IRBT,,
EVBG,,
POSH,,
TXG,,
OTEX,,
WB,,
WKME,,
LILA,,
ROKU,,
MEOH,,
ZNTL,,
TSP,,
VEON,,
IBRX,,
MLHR,,
JBLU,,
CHTR,,
FFBC,,
TIGO,,
ALTR,,
PBCT,,
RCM,,
FSV,,
VRNS,,
ACGL,,
FOXA,,
COKE,,
PLUG,,
WDC,,
GNTX,,
PFG,,
CGC,,
MKTW,,
OZK,,
XLRN,,
XM,,
DORM,,
BLMN,,
CHNG,,
FUTU,,
CRNC,,
ABCB,,
RUSHB,,
DFH,,
DRNA,,
TGTX,,
BIGC,,
ARVN,,
BPOP,,
CVAC,,
AMD,,
SRPT,,
TASK,,
AMRS,,
ATVI,,
RVMD,,
SEDG,,
XEL,,
TTD,,
CYRX,,
SFNC,,
ZS,,
TXN,,
SRNE,,
KNSL,,
DNUT,,
MTCH,,
NUAN,,
IART,,
SIMO,,
BBBY,,
CDNA,,
ULCC,,
SNPS,,
LBRDK,,
PDCE,,
DCT,,
SFIX,,
SASR,,
ALNY,,
TXRH,,
RUSHA,,
GMAB,,
PYCR,,
FLGT,,
ENTG,,
DBX,,
LAUR,,
TOWN,,
NTLA,,
BCRX,,
HBAN,,
ENSG,,
IRDM,,
SWAV,,
CRTO,,
TSEM,,
PGNY,,
SPLK,,
INOV,,
WYNN,,
CACC,,
SUMO,,
CATY,,
INTC,,
VICR,,
HIMX,,
PAYO,,
AVT,,
ACHC,,
FTNT,,
CDNS,,
PLTK,,
